station,lat,lon,timestamp,aqi,pm25,pm10,no2,o3,category
Mazgaon,18.97,72.84,2026-07-13 18:00:00,125,73.8,102.7,27.6,26.5,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-13 19:00:00,121,62.1,101.8,27.5,11.8,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-13 20:00:00,133,68.3,109.3,29.5,15.3,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-13 21:00:00,138,77.3,109.8,34.3,23.7,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-13 22:00:00,179,97.8,140.3,44.7,25.4,Unhealthy
Mazgaon,18.97,72.84,2026-07-13 23:00:00,89,53.0,67.6,18.9,18.4,Moderate
Mazgaon,18.97,72.84,2026-07-14 00:00:00,103,58.9,82.7,24.6,20.3,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-14 01:00:00,100,52.8,79.8,22.7,7.1,Moderate
Mazgaon,18.97,72.84,2026-07-14 02:00:00,95,54.1,78.7,26.2,19.8,Moderate
Mazgaon,18.97,72.84,2026-07-14 03:00:00,83,44.3,67.0,16.8,22.6,Moderate
Mazgaon,18.97,72.84,2026-07-14 04:00:00,71,36.2,53.8,15.8,15.4,Moderate
Mazgaon,18.97,72.84,2026-07-14 05:00:00,82,47.6,68.7,23.3,6.5,Moderate
Mazgaon,18.97,72.84,2026-07-14 06:00:00,141,83.7,114.7,35.6,12.2,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-14 07:00:00,143,83.1,107.7,41.6,29.0,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-14 08:00:00,175,93.5,133.9,48.2,16.5,Unhealthy
Mazgaon,18.97,72.84,2026-07-14 09:00:00,186,106.7,150.4,38.6,32.6,Unhealthy
Mazgaon,18.97,72.84,2026-07-14 10:00:00,164,89.0,137.5,45.4,28.1,Unhealthy
Mazgaon,18.97,72.84,2026-07-14 11:00:00,200,106.9,161.2,54.2,35.0,Unhealthy
Mazgaon,18.97,72.84,2026-07-14 12:00:00,177,99.5,136.2,45.9,32.0,Unhealthy
Mazgaon,18.97,72.84,2026-07-14 13:00:00,166,94.3,137.9,45.8,26.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-14 14:00:00,171,88.3,140.7,50.2,19.3,Unhealthy
Mazgaon,18.97,72.84,2026-07-14 15:00:00,145,84.0,114.4,41.1,26.4,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-14 16:00:00,150,77.2,122.1,40.6,32.4,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-14 17:00:00,145,80.4,117.8,42.4,30.9,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-14 18:00:00,123,61.5,98.4,25.5,26.3,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-14 19:00:00,137,74.8,106.6,39.0,15.5,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-14 20:00:00,181,108.1,150.1,42.2,22.1,Unhealthy
Mazgaon,18.97,72.84,2026-07-14 21:00:00,171,90.1,145.1,46.3,25.4,Unhealthy
Mazgaon,18.97,72.84,2026-07-14 22:00:00,141,83.8,115.6,29.4,19.1,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-14 23:00:00,80,43.2,64.2,20.4,8.7,Moderate
Mazgaon,18.97,72.84,2026-07-15 00:00:00,127,71.6,107.1,29.3,24.6,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-15 01:00:00,91,51.6,69.8,23.6,10.6,Moderate
Mazgaon,18.97,72.84,2026-07-15 02:00:00,83,41.9,64.9,23.3,5.7,Moderate
Mazgaon,18.97,72.84,2026-07-15 03:00:00,97,57.1,74.1,27.5,26.3,Moderate
Mazgaon,18.97,72.84,2026-07-15 04:00:00,92,50.5,71.5,18.5,11.8,Moderate
Mazgaon,18.97,72.84,2026-07-15 05:00:00,78,43.2,58.9,21.7,22.6,Moderate
Mazgaon,18.97,72.84,2026-07-15 06:00:00,146,76.1,121.6,32.8,20.7,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-15 07:00:00,142,83.8,117.4,35.3,26.6,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-15 08:00:00,192,104.6,147.2,45.3,28.2,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 09:00:00,189,99.0,141.9,51.1,36.8,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 10:00:00,180,103.1,152.4,48.3,29.8,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 11:00:00,183,101.8,146.2,43.8,24.8,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 12:00:00,195,113.5,148.6,42.2,31.9,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 13:00:00,164,83.5,129.9,45.1,16.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 14:00:00,179,102.7,147.8,51.7,25.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 15:00:00,170,92.6,141.1,46.9,23.2,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 16:00:00,156,78.2,131.7,45.6,23.9,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 17:00:00,141,71.7,118.4,37.8,25.3,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-15 18:00:00,138,73.9,105.5,34.8,27.9,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-15 19:00:00,120,68.2,98.2,29.8,21.2,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-15 20:00:00,162,89.9,124.2,42.4,25.5,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 21:00:00,182,105.2,144.8,52.0,21.2,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 22:00:00,160,89.6,125.2,34.4,23.0,Unhealthy
Mazgaon,18.97,72.84,2026-07-15 23:00:00,82,42.2,62.0,20.5,4.9,Moderate
Mazgaon,18.97,72.84,2026-07-16 00:00:00,85,50.7,67.0,22.8,17.5,Moderate
Mazgaon,18.97,72.84,2026-07-16 01:00:00,93,55.8,75.3,19.8,11.0,Moderate
Mazgaon,18.97,72.84,2026-07-16 02:00:00,92,47.5,74.0,26.5,25.0,Moderate
Mazgaon,18.97,72.84,2026-07-16 03:00:00,69,40.1,53.2,16.7,16.6,Moderate
Mazgaon,18.97,72.84,2026-07-16 04:00:00,98,49.8,74.6,26.1,17.6,Moderate
Mazgaon,18.97,72.84,2026-07-16 05:00:00,94,51.0,75.7,23.8,10.2,Moderate
Mazgaon,18.97,72.84,2026-07-16 06:00:00,123,67.8,96.6,29.2,15.7,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-16 07:00:00,138,73.7,109.0,38.0,24.8,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-16 08:00:00,156,91.7,130.2,39.3,18.0,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 09:00:00,174,103.5,141.3,46.9,34.1,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 10:00:00,180,93.6,135.3,43.4,30.9,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 11:00:00,194,115.1,156.1,42.9,30.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 12:00:00,149,87.1,124.2,30.6,17.1,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-16 13:00:00,174,99.9,135.6,51.0,32.2,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 14:00:00,165,94.0,125.0,36.0,19.2,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 15:00:00,163,92.2,128.0,41.0,27.2,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 16:00:00,135,80.8,109.3,38.4,20.6,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-16 17:00:00,166,87.5,133.8,40.9,32.2,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 18:00:00,147,77.4,110.6,35.6,17.9,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-16 19:00:00,124,63.5,98.7,32.5,23.4,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-16 20:00:00,179,90.9,141.2,40.2,26.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 21:00:00,187,100.5,158.2,40.1,36.8,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 22:00:00,166,98.1,132.4,43.6,30.6,Unhealthy
Mazgaon,18.97,72.84,2026-07-16 23:00:00,86,51.1,71.4,18.4,17.6,Moderate
Mazgaon,18.97,72.84,2026-07-17 00:00:00,90,45.8,68.7,23.6,12.0,Moderate
Mazgaon,18.97,72.84,2026-07-17 01:00:00,98,57.8,81.6,20.1,8.8,Moderate
Mazgaon,18.97,72.84,2026-07-17 02:00:00,87,47.4,69.6,19.0,15.3,Moderate
Mazgaon,18.97,72.84,2026-07-17 03:00:00,74,38.8,62.8,20.3,6.2,Moderate
Mazgaon,18.97,72.84,2026-07-17 04:00:00,90,47.0,73.4,27.0,15.3,Moderate
Mazgaon,18.97,72.84,2026-07-17 05:00:00,81,42.6,64.3,22.4,13.6,Moderate
Mazgaon,18.97,72.84,2026-07-17 06:00:00,123,70.2,93.0,35.0,14.6,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-17 07:00:00,123,70.2,102.2,24.7,27.2,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-17 08:00:00,182,109.1,146.0,46.4,17.9,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 09:00:00,178,106.2,145.9,52.4,23.2,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 10:00:00,195,110.4,146.4,48.2,26.6,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 11:00:00,150,89.9,118.6,40.4,30.6,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-17 12:00:00,183,105.5,138.3,49.7,27.4,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 13:00:00,177,90.2,141.4,51.6,33.1,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 14:00:00,160,84.5,127.6,33.0,28.9,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 15:00:00,168,90.4,138.3,47.0,29.9,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 16:00:00,155,82.6,121.4,43.0,23.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 17:00:00,171,101.5,130.2,46.1,27.9,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 18:00:00,127,71.6,104.0,37.2,15.0,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-17 19:00:00,131,71.7,103.5,34.3,14.8,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-17 20:00:00,160,89.8,123.5,35.3,24.5,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 21:00:00,177,93.8,148.9,42.3,20.3,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 22:00:00,172,91.4,142.5,34.8,30.0,Unhealthy
Mazgaon,18.97,72.84,2026-07-17 23:00:00,99,57.8,81.4,27.7,17.7,Moderate
Mazgaon,18.97,72.84,2026-07-18 00:00:00,85,43.5,64.0,19.6,11.2,Moderate
Mazgaon,18.97,72.84,2026-07-18 01:00:00,107,57.3,84.0,21.4,11.7,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-18 02:00:00,90,51.9,69.0,20.9,10.4,Moderate
Mazgaon,18.97,72.84,2026-07-18 03:00:00,73,40.6,61.8,18.4,9.9,Moderate
Mazgaon,18.97,72.84,2026-07-18 04:00:00,104,61.5,83.7,29.6,20.8,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-18 05:00:00,78,39.1,61.3,18.3,8.1,Moderate
Mazgaon,18.97,72.84,2026-07-18 06:00:00,130,65.5,104.9,31.6,22.8,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-18 07:00:00,135,74.0,107.2,39.7,27.1,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-18 08:00:00,186,106.5,145.1,51.3,22.3,Unhealthy
Mazgaon,18.97,72.84,2026-07-18 09:00:00,163,93.3,125.8,40.3,22.0,Unhealthy
Mazgaon,18.97,72.84,2026-07-18 10:00:00,204,107.7,160.8,56.8,38.7,Very Unhealthy
Mazgaon,18.97,72.84,2026-07-18 11:00:00,159,82.3,123.7,39.0,28.9,Unhealthy
Mazgaon,18.97,72.84,2026-07-18 12:00:00,173,102.6,133.0,50.3,19.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-18 13:00:00,193,111.8,151.4,45.2,24.3,Unhealthy
Mazgaon,18.97,72.84,2026-07-18 14:00:00,175,88.4,144.7,46.4,31.1,Unhealthy
Mazgaon,18.97,72.84,2026-07-18 15:00:00,149,80.4,120.6,34.3,22.1,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-18 16:00:00,157,87.8,122.6,45.8,21.2,Unhealthy
Mazgaon,18.97,72.84,2026-07-18 17:00:00,148,75.0,124.8,40.3,31.2,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-18 18:00:00,109,55.3,86.1,25.2,18.5,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-18 19:00:00,127,65.6,104.8,29.8,24.6,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-18 20:00:00,174,100.9,140.9,36.5,31.0,Unhealthy
Mazgaon,18.97,72.84,2026-07-18 21:00:00,144,78.5,119.8,36.4,14.8,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-18 22:00:00,168,84.2,140.7,47.7,16.1,Unhealthy
Mazgaon,18.97,72.84,2026-07-18 23:00:00,105,58.4,86.5,29.3,19.8,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-19 00:00:00,114,63.9,88.9,32.2,22.6,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-19 01:00:00,105,58.2,84.3,21.4,22.4,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-19 02:00:00,80,40.1,61.3,16.8,12.5,Moderate
Mazgaon,18.97,72.84,2026-07-19 03:00:00,97,54.3,80.2,25.2,25.3,Moderate
Mazgaon,18.97,72.84,2026-07-19 04:00:00,65,35.5,54.3,15.9,5.3,Moderate
Mazgaon,18.97,72.84,2026-07-19 05:00:00,84,48.4,70.2,22.9,23.3,Moderate
Mazgaon,18.97,72.84,2026-07-19 06:00:00,128,71.6,101.9,31.8,16.5,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-19 07:00:00,147,78.2,121.2,35.8,14.7,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-19 08:00:00,188,104.8,156.8,52.6,25.4,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 09:00:00,192,100.1,144.8,45.7,38.0,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 10:00:00,164,87.2,126.9,40.0,30.8,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 11:00:00,151,84.9,126.3,42.9,24.4,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 12:00:00,162,87.9,136.8,39.7,21.4,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 13:00:00,168,94.3,129.0,34.0,31.4,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 14:00:00,183,108.1,148.5,40.4,27.3,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 15:00:00,156,82.9,121.8,35.7,15.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 16:00:00,146,85.7,112.8,43.7,26.1,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-19 17:00:00,157,86.8,129.3,34.6,19.5,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 18:00:00,141,71.5,119.4,37.4,27.2,Unhealthy for Sensitive Groups
Mazgaon,18.97,72.84,2026-07-19 19:00:00,155,85.1,120.5,39.8,15.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 20:00:00,171,99.6,131.1,42.5,18.7,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 21:00:00,167,86.0,131.0,46.4,28.1,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 22:00:00,194,106.0,155.2,53.1,38.1,Unhealthy
Mazgaon,18.97,72.84,2026-07-19 23:00:00,104,59.5,87.8,30.4,21.4,Unhealthy for Sensitive Groups
