station,lat,lon,timestamp,aqi,pm25,pm10,no2,o3,category
Andheri,19.12,72.86,2026-07-14 18:00:00,133,78.7,101.9,34.7,23.0,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-14 19:00:00,132,66.7,110.4,30.0,12.6,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-14 20:00:00,189,99.1,152.0,38.4,34.5,Unhealthy
Andheri,19.12,72.86,2026-07-14 21:00:00,161,93.9,129.6,35.0,17.4,Unhealthy
Andheri,19.12,72.86,2026-07-14 22:00:00,163,90.1,137.2,46.7,15.4,Unhealthy
Andheri,19.12,72.86,2026-07-14 23:00:00,94,51.3,79.3,23.1,22.5,Moderate
Andheri,19.12,72.86,2026-07-15 00:00:00,110,55.2,87.8,28.7,13.5,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-15 01:00:00,87,47.8,71.4,23.2,15.6,Moderate
Andheri,19.12,72.86,2026-07-15 02:00:00,76,43.3,61.1,16.0,20.8,Moderate
Andheri,19.12,72.86,2026-07-15 03:00:00,65,37.8,50.5,14.3,18.8,Moderate
Andheri,19.12,72.86,2026-07-15 04:00:00,98,49.2,74.5,23.4,11.7,Moderate
Andheri,19.12,72.86,2026-07-15 05:00:00,69,35.6,57.9,17.8,21.2,Moderate
Andheri,19.12,72.86,2026-07-15 06:00:00,153,83.8,117.2,40.3,31.0,Unhealthy
Andheri,19.12,72.86,2026-07-15 07:00:00,156,91.0,119.1,39.2,15.3,Unhealthy
Andheri,19.12,72.86,2026-07-15 08:00:00,187,95.0,147.5,50.5,36.8,Unhealthy
Andheri,19.12,72.86,2026-07-15 09:00:00,184,94.2,153.6,43.2,36.8,Unhealthy
Andheri,19.12,72.86,2026-07-15 10:00:00,198,101.3,156.0,53.5,31.0,Unhealthy
Andheri,19.12,72.86,2026-07-15 11:00:00,190,107.1,147.2,43.8,26.7,Unhealthy
Andheri,19.12,72.86,2026-07-15 12:00:00,181,97.8,150.7,37.8,33.8,Unhealthy
Andheri,19.12,72.86,2026-07-15 13:00:00,185,97.1,155.0,52.9,34.6,Unhealthy
Andheri,19.12,72.86,2026-07-15 14:00:00,169,88.9,136.0,34.8,16.1,Unhealthy
Andheri,19.12,72.86,2026-07-15 15:00:00,156,89.7,129.0,42.6,19.9,Unhealthy
Andheri,19.12,72.86,2026-07-15 16:00:00,168,99.1,132.6,42.9,26.5,Unhealthy
Andheri,19.12,72.86,2026-07-15 17:00:00,142,71.8,116.3,36.2,13.5,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-15 18:00:00,158,79.8,122.4,32.5,20.7,Unhealthy
Andheri,19.12,72.86,2026-07-15 19:00:00,151,80.5,121.0,31.1,18.6,Unhealthy
Andheri,19.12,72.86,2026-07-15 20:00:00,170,85.7,129.6,35.0,23.7,Unhealthy
Andheri,19.12,72.86,2026-07-15 21:00:00,161,86.4,130.7,41.3,16.9,Unhealthy
Andheri,19.12,72.86,2026-07-15 22:00:00,203,113.6,155.6,59.5,21.8,Very Unhealthy
Andheri,19.12,72.86,2026-07-15 23:00:00,99,53.3,81.7,26.5,25.8,Moderate
Andheri,19.12,72.86,2026-07-16 00:00:00,109,64.8,92.6,24.9,14.6,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-16 01:00:00,98,56.8,80.5,27.4,18.8,Moderate
Andheri,19.12,72.86,2026-07-16 02:00:00,98,58.0,79.8,28.4,16.7,Moderate
Andheri,19.12,72.86,2026-07-16 03:00:00,75,39.2,61.5,17.9,5.9,Moderate
Andheri,19.12,72.86,2026-07-16 04:00:00,92,50.2,76.2,23.1,14.8,Moderate
Andheri,19.12,72.86,2026-07-16 05:00:00,76,43.5,58.8,18.1,11.4,Moderate
Andheri,19.12,72.86,2026-07-16 06:00:00,148,83.9,117.4,42.8,23.7,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-16 07:00:00,139,76.0,111.1,31.3,13.7,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-16 08:00:00,203,104.4,164.6,60.9,31.2,Very Unhealthy
Andheri,19.12,72.86,2026-07-16 09:00:00,181,107.2,140.5,45.7,21.8,Unhealthy
Andheri,19.12,72.86,2026-07-16 10:00:00,182,91.9,148.2,51.8,32.7,Unhealthy
Andheri,19.12,72.86,2026-07-16 11:00:00,190,112.5,153.0,52.9,26.6,Unhealthy
Andheri,19.12,72.86,2026-07-16 12:00:00,186,99.1,139.7,39.7,31.0,Unhealthy
Andheri,19.12,72.86,2026-07-16 13:00:00,180,107.2,143.9,51.4,27.2,Unhealthy
Andheri,19.12,72.86,2026-07-16 14:00:00,187,105.5,156.5,49.7,28.8,Unhealthy
Andheri,19.12,72.86,2026-07-16 15:00:00,148,85.0,116.3,40.3,14.0,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-16 16:00:00,189,111.1,142.6,49.5,19.5,Unhealthy
Andheri,19.12,72.86,2026-07-16 17:00:00,136,78.0,113.0,29.8,17.8,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-16 18:00:00,162,93.7,123.8,48.3,17.7,Unhealthy
Andheri,19.12,72.86,2026-07-16 19:00:00,116,61.6,90.9,32.5,26.8,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-16 20:00:00,177,93.1,138.3,47.5,26.5,Unhealthy
Andheri,19.12,72.86,2026-07-16 21:00:00,173,88.1,140.7,50.8,27.3,Unhealthy
Andheri,19.12,72.86,2026-07-16 22:00:00,203,111.9,161.6,48.5,36.7,Very Unhealthy
Andheri,19.12,72.86,2026-07-16 23:00:00,111,62.0,92.9,29.5,18.3,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-17 00:00:00,101,56.5,80.2,28.4,22.6,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-17 01:00:00,92,54.6,71.0,26.7,17.9,Moderate
Andheri,19.12,72.86,2026-07-17 02:00:00,87,50.8,67.2,24.7,13.6,Moderate
Andheri,19.12,72.86,2026-07-17 03:00:00,82,46.5,62.3,20.7,15.6,Moderate
Andheri,19.12,72.86,2026-07-17 04:00:00,73,38.6,62.0,17.4,4.9,Moderate
Andheri,19.12,72.86,2026-07-17 05:00:00,81,42.0,65.7,17.6,8.0,Moderate
Andheri,19.12,72.86,2026-07-17 06:00:00,131,65.8,105.2,37.3,29.7,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-17 07:00:00,137,77.5,108.7,41.1,15.4,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-17 08:00:00,200,114.1,160.0,44.6,38.5,Unhealthy
Andheri,19.12,72.86,2026-07-17 09:00:00,186,108.6,157.3,42.7,26.2,Unhealthy
Andheri,19.12,72.86,2026-07-17 10:00:00,150,77.3,122.9,34.1,24.0,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-17 11:00:00,165,84.7,125.1,41.4,20.0,Unhealthy
Andheri,19.12,72.86,2026-07-17 12:00:00,174,103.0,145.5,51.0,30.4,Unhealthy
Andheri,19.12,72.86,2026-07-17 13:00:00,182,102.5,145.3,38.0,25.2,Unhealthy
Andheri,19.12,72.86,2026-07-17 14:00:00,180,94.8,140.2,36.4,25.1,Unhealthy
Andheri,19.12,72.86,2026-07-17 15:00:00,160,81.9,122.9,39.8,26.1,Unhealthy
Andheri,19.12,72.86,2026-07-17 16:00:00,173,86.7,146.1,45.8,25.2,Unhealthy
Andheri,19.12,72.86,2026-07-17 17:00:00,127,72.1,106.0,37.2,22.3,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-17 18:00:00,134,76.1,112.1,29.0,30.9,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-17 19:00:00,119,61.5,90.4,30.6,12.3,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-17 20:00:00,174,94.8,143.4,41.4,23.8,Unhealthy
Andheri,19.12,72.86,2026-07-17 21:00:00,179,106.7,143.5,52.7,19.4,Unhealthy
Andheri,19.12,72.86,2026-07-17 22:00:00,177,104.3,148.5,38.7,31.8,Unhealthy
Andheri,19.12,72.86,2026-07-17 23:00:00,98,54.6,79.7,23.8,8.3,Moderate
Andheri,19.12,72.86,2026-07-18 00:00:00,107,54.3,89.2,31.5,11.1,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-18 01:00:00,112,57.4,92.6,25.6,15.3,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-18 02:00:00,90,45.3,69.9,24.3,22.1,Moderate
Andheri,19.12,72.86,2026-07-18 03:00:00,81,48.2,63.0,20.1,18.1,Moderate
Andheri,19.12,72.86,2026-07-18 04:00:00,81,45.0,67.3,19.2,7.1,Moderate
Andheri,19.12,72.86,2026-07-18 05:00:00,119,64.9,94.7,26.1,18.1,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-18 06:00:00,161,80.6,135.1,43.4,29.9,Unhealthy
Andheri,19.12,72.86,2026-07-18 07:00:00,185,107.5,141.3,46.8,24.7,Unhealthy
Andheri,19.12,72.86,2026-07-18 08:00:00,168,99.3,138.0,35.3,33.9,Unhealthy
Andheri,19.12,72.86,2026-07-18 09:00:00,210,121.4,159.5,57.7,23.5,Very Unhealthy
Andheri,19.12,72.86,2026-07-18 10:00:00,170,98.6,135.9,42.0,35.2,Unhealthy
Andheri,19.12,72.86,2026-07-18 11:00:00,185,101.3,149.6,47.8,23.5,Unhealthy
Andheri,19.12,72.86,2026-07-18 12:00:00,189,109.9,142.6,48.8,30.0,Unhealthy
Andheri,19.12,72.86,2026-07-18 13:00:00,187,105.7,147.1,51.8,20.2,Unhealthy
Andheri,19.12,72.86,2026-07-18 14:00:00,197,118.0,158.2,44.2,33.6,Unhealthy
Andheri,19.12,72.86,2026-07-18 15:00:00,171,95.2,128.9,36.2,22.8,Unhealthy
Andheri,19.12,72.86,2026-07-18 16:00:00,164,85.5,133.1,46.7,26.5,Unhealthy
Andheri,19.12,72.86,2026-07-18 17:00:00,162,82.7,136.2,45.9,31.5,Unhealthy
Andheri,19.12,72.86,2026-07-18 18:00:00,158,87.0,119.8,32.3,28.2,Unhealthy
Andheri,19.12,72.86,2026-07-18 19:00:00,129,75.9,97.0,37.1,11.4,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-18 20:00:00,154,79.2,119.4,38.5,18.2,Unhealthy
Andheri,19.12,72.86,2026-07-18 21:00:00,192,97.1,153.1,52.1,24.3,Unhealthy
Andheri,19.12,72.86,2026-07-18 22:00:00,165,96.0,140.2,44.2,34.0,Unhealthy
Andheri,19.12,72.86,2026-07-18 23:00:00,102,57.2,85.1,24.1,19.1,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-19 00:00:00,82,43.3,66.2,18.1,23.7,Moderate
Andheri,19.12,72.86,2026-07-19 01:00:00,104,60.1,84.4,24.4,22.4,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-19 02:00:00,103,52.1,80.3,21.6,25.7,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-19 03:00:00,89,52.3,71.8,19.6,24.4,Moderate
Andheri,19.12,72.86,2026-07-19 04:00:00,92,55.1,74.3,21.3,14.3,Moderate
Andheri,19.12,72.86,2026-07-19 05:00:00,85,44.7,70.3,19.6,24.7,Moderate
Andheri,19.12,72.86,2026-07-19 06:00:00,141,81.7,107.8,35.2,31.7,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-19 07:00:00,143,81.8,109.8,30.4,24.5,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-19 08:00:00,173,92.5,131.4,45.4,24.4,Unhealthy
Andheri,19.12,72.86,2026-07-19 09:00:00,187,96.5,144.0,46.2,20.2,Unhealthy
Andheri,19.12,72.86,2026-07-19 10:00:00,180,102.6,151.3,38.2,18.3,Unhealthy
Andheri,19.12,72.86,2026-07-19 11:00:00,201,114.2,152.3,58.9,20.2,Very Unhealthy
Andheri,19.12,72.86,2026-07-19 12:00:00,195,98.2,157.5,43.5,34.6,Unhealthy
Andheri,19.12,72.86,2026-07-19 13:00:00,196,98.5,163.7,51.1,29.0,Unhealthy
Andheri,19.12,72.86,2026-07-19 14:00:00,185,99.7,142.2,48.1,34.5,Unhealthy
Andheri,19.12,72.86,2026-07-19 15:00:00,150,85.7,124.9,42.4,31.1,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-19 16:00:00,161,83.5,136.5,39.8,24.9,Unhealthy
Andheri,19.12,72.86,2026-07-19 17:00:00,157,89.3,125.6,35.4,18.6,Unhealthy
Andheri,19.12,72.86,2026-07-19 18:00:00,143,84.0,115.1,36.7,15.8,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-19 19:00:00,139,76.9,117.8,36.5,26.4,Unhealthy for Sensitive Groups
Andheri,19.12,72.86,2026-07-19 20:00:00,156,78.4,125.5,39.9,27.7,Unhealthy
Andheri,19.12,72.86,2026-07-19 21:00:00,167,97.8,141.4,37.6,25.9,Unhealthy
Andheri,19.12,72.86,2026-07-19 22:00:00,192,107.3,160.3,50.9,20.0,Unhealthy
Andheri,19.12,72.86,2026-07-19 23:00:00,104,58.1,85.3,26.4,21.4,Unhealthy for Sensitive Groups
