station,lat,lon,timestamp,aqi,pm25,pm10,no2,o3,category
Okhla Phase 2,28.54,77.27,2026-07-14 07:00:00,238,128.6,179.4,52.3,29.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 08:00:00,313,160.8,251.9,87.5,33.4,Hazardous
Okhla Phase 2,28.54,77.27,2026-07-14 09:00:00,281,162.0,230.9,73.2,47.4,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 10:00:00,283,151.7,228.7,63.7,47.9,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 11:00:00,270,155.8,214.3,54.0,37.6,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 12:00:00,268,150.2,217.5,76.6,33.8,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 13:00:00,258,139.4,210.7,76.1,37.6,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 14:00:00,253,150.2,210.1,73.6,41.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 15:00:00,247,147.0,188.4,55.1,33.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 16:00:00,221,121.2,181.0,60.5,32.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 17:00:00,252,151.1,207.2,70.0,35.5,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 18:00:00,260,145.2,213.6,63.7,32.4,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 19:00:00,185,105.5,150.9,40.9,36.4,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 20:00:00,261,133.6,204.3,54.6,32.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 21:00:00,272,148.7,218.7,79.1,35.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 22:00:00,267,155.7,204.5,75.8,38.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-14 23:00:00,147,82.8,114.2,43.6,16.0,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-15 00:00:00,156,81.2,118.1,34.7,17.3,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 01:00:00,161,81.8,135.3,43.4,33.0,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 02:00:00,108,55.8,84.4,26.0,25.8,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-15 03:00:00,107,54.8,80.7,29.2,21.8,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-15 04:00:00,158,85.0,127.3,39.2,26.5,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 05:00:00,119,68.5,97.9,29.9,28.9,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-15 06:00:00,236,124.5,183.8,47.9,38.9,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 07:00:00,226,135.4,186.3,56.4,30.4,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 08:00:00,304,177.3,239.8,65.5,38.9,Hazardous
Okhla Phase 2,28.54,77.27,2026-07-15 09:00:00,305,165.6,253.7,69.1,39.1,Hazardous
Okhla Phase 2,28.54,77.27,2026-07-15 10:00:00,299,161.1,244.7,67.0,45.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 11:00:00,242,126.5,202.2,54.8,40.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 12:00:00,261,147.6,215.5,71.4,45.9,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 13:00:00,257,134.6,200.1,68.0,39.8,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 14:00:00,290,147.3,241.0,71.9,32.6,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 15:00:00,291,154.1,226.1,84.6,41.9,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 16:00:00,281,166.0,221.1,81.3,48.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 17:00:00,233,137.9,190.8,60.5,25.5,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 18:00:00,200,107.5,165.3,47.2,23.7,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 19:00:00,200,101.4,157.6,43.0,30.4,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 20:00:00,261,144.1,219.6,67.1,39.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 21:00:00,283,162.0,224.5,63.3,31.3,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 22:00:00,269,155.5,217.4,69.0,43.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-15 23:00:00,175,98.1,134.5,40.8,24.9,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 00:00:00,177,100.2,144.2,39.9,29.0,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 01:00:00,143,72.8,119.2,39.1,25.5,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-16 02:00:00,136,68.5,102.4,40.3,11.9,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-16 03:00:00,148,79.5,118.8,37.8,28.4,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-16 04:00:00,146,86.9,117.2,30.9,22.9,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-16 05:00:00,142,71.3,109.5,31.8,19.5,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-16 06:00:00,229,114.9,192.1,67.7,41.5,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 07:00:00,213,122.7,163.3,42.7,22.3,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 08:00:00,315,174.6,248.7,75.2,51.6,Hazardous
Okhla Phase 2,28.54,77.27,2026-07-16 09:00:00,292,172.1,242.8,64.2,40.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 10:00:00,298,177.5,243.4,63.7,47.8,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 11:00:00,284,161.1,232.4,78.1,34.3,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 12:00:00,273,152.6,217.5,77.8,28.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 13:00:00,324,169.9,269.8,84.3,48.7,Hazardous
Okhla Phase 2,28.54,77.27,2026-07-16 14:00:00,297,174.7,240.1,69.7,44.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 15:00:00,276,138.2,214.6,71.8,39.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 16:00:00,202,120.3,161.8,53.5,19.3,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 17:00:00,213,110.8,174.0,58.8,38.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 18:00:00,223,127.7,174.6,45.7,23.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 19:00:00,173,89.6,142.4,45.7,16.5,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 20:00:00,305,159.2,242.7,74.0,42.9,Hazardous
Okhla Phase 2,28.54,77.27,2026-07-16 21:00:00,271,135.6,223.9,62.3,37.6,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-16 22:00:00,302,176.9,256.2,89.8,49.0,Hazardous
Okhla Phase 2,28.54,77.27,2026-07-16 23:00:00,185,104.2,153.1,54.6,36.2,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 00:00:00,181,102.9,145.3,53.6,36.6,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 01:00:00,142,76.2,113.7,37.4,21.9,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-17 02:00:00,136,81.1,109.1,37.4,20.2,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-17 03:00:00,107,56.2,86.6,28.0,18.1,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-17 04:00:00,136,80.0,113.7,36.5,30.2,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-17 05:00:00,143,71.6,120.9,37.1,24.3,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-17 06:00:00,219,125.2,169.4,49.6,25.3,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 07:00:00,261,151.0,211.4,74.2,27.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 08:00:00,289,156.4,243.2,74.1,35.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 09:00:00,283,146.1,232.9,64.6,45.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 10:00:00,261,142.2,196.6,77.1,30.9,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 11:00:00,280,149.0,221.1,81.9,38.6,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 12:00:00,283,143.5,230.7,67.3,41.4,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 13:00:00,280,150.5,236.8,83.5,38.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 14:00:00,271,158.8,230.2,73.3,40.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 15:00:00,279,149.9,214.2,66.6,43.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 16:00:00,257,145.8,204.1,58.0,38.2,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 17:00:00,185,99.0,149.5,54.9,19.6,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 18:00:00,208,122.4,160.8,45.0,34.6,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 19:00:00,183,103.6,153.4,40.9,28.5,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 20:00:00,268,140.0,202.3,58.1,47.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 21:00:00,264,155.2,203.2,74.1,29.3,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 22:00:00,261,149.3,215.5,77.9,34.2,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-17 23:00:00,134,76.8,112.2,33.3,12.8,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-18 00:00:00,130,65.3,101.4,34.8,16.5,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-18 01:00:00,89,47.5,67.1,23.6,17.8,Moderate
Okhla Phase 2,28.54,77.27,2026-07-18 02:00:00,141,81.3,112.4,34.4,18.8,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-18 03:00:00,128,76.3,104.4,31.1,29.3,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-18 04:00:00,129,74.3,97.1,29.9,20.9,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-18 05:00:00,143,77.6,118.4,31.1,17.4,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-18 06:00:00,227,114.5,177.1,55.0,36.2,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 07:00:00,244,132.1,199.3,67.4,43.9,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 08:00:00,270,146.5,223.8,69.2,43.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 09:00:00,292,161.2,230.4,79.8,37.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 10:00:00,269,152.8,212.7,67.5,29.8,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 11:00:00,311,159.0,255.2,84.8,52.1,Hazardous
Okhla Phase 2,28.54,77.27,2026-07-18 12:00:00,250,131.6,203.9,65.5,43.3,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 13:00:00,280,156.6,231.6,83.5,37.4,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 14:00:00,282,168.4,237.3,74.8,31.8,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 15:00:00,284,163.1,226.2,60.5,36.5,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 16:00:00,258,143.6,195.7,61.2,38.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 17:00:00,247,144.8,207.4,73.2,35.3,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 18:00:00,225,112.5,171.8,50.8,24.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 19:00:00,207,116.7,158.8,44.1,37.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 20:00:00,272,138.3,212.5,57.7,34.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 21:00:00,321,189.7,253.0,72.6,40.2,Hazardous
Okhla Phase 2,28.54,77.27,2026-07-18 22:00:00,269,143.1,210.6,59.4,35.5,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-18 23:00:00,131,77.0,105.4,33.7,19.5,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-19 00:00:00,140,72.6,112.7,38.7,19.1,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-19 01:00:00,149,85.3,116.4,44.2,32.7,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-19 02:00:00,129,69.8,101.3,36.4,12.6,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-19 03:00:00,117,66.9,97.0,27.2,26.3,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-19 04:00:00,115,64.7,93.8,26.4,11.5,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-19 05:00:00,130,73.1,100.5,26.0,29.8,Unhealthy for Sensitive Groups
Okhla Phase 2,28.54,77.27,2026-07-19 06:00:00,237,140.6,191.4,50.7,27.3,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 07:00:00,243,140.3,201.0,71.8,39.8,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 08:00:00,288,167.3,230.1,58.9,45.2,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 09:00:00,240,120.1,190.8,58.3,43.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 10:00:00,269,150.5,213.9,73.0,37.1,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 11:00:00,254,128.4,191.3,58.7,37.6,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 12:00:00,268,143.9,210.3,62.7,46.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 13:00:00,284,151.0,234.0,68.8,46.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 14:00:00,253,150.7,190.0,70.8,45.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 15:00:00,274,152.2,225.9,79.6,40.7,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 16:00:00,219,114.2,177.2,48.4,29.8,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 17:00:00,238,128.2,187.7,54.4,37.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 18:00:00,197,104.7,160.0,52.2,27.3,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 19:00:00,186,99.7,146.2,37.5,36.5,Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 20:00:00,286,159.2,232.7,71.1,29.8,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 21:00:00,244,127.7,193.1,52.3,35.0,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 22:00:00,279,142.0,230.8,70.8,28.6,Very Unhealthy
Okhla Phase 2,28.54,77.27,2026-07-19 23:00:00,137,71.5,107.3,33.7,11.7,Unhealthy for Sensitive Groups
