station,lat,lon,timestamp,aqi,pm25,pm10,no2,o3,category
Worli,19.02,72.81,2026-07-13 19:00:00,106,63.3,82.2,30.3,24.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-13 20:00:00,143,85.5,121.0,35.4,14.7,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-13 21:00:00,142,78.0,117.6,39.2,16.0,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-13 22:00:00,134,67.9,104.0,29.5,29.2,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-13 23:00:00,96,54.3,72.2,20.4,17.4,Moderate
Worli,19.02,72.81,2026-07-14 00:00:00,66,36.9,51.3,19.3,18.8,Moderate
Worli,19.02,72.81,2026-07-14 01:00:00,77,39.1,64.2,21.0,8.6,Moderate
Worli,19.02,72.81,2026-07-14 02:00:00,72,41.1,59.2,18.5,5.9,Moderate
Worli,19.02,72.81,2026-07-14 03:00:00,73,41.1,59.7,19.0,12.7,Moderate
Worli,19.02,72.81,2026-07-14 04:00:00,72,37.7,58.5,20.6,16.2,Moderate
Worli,19.02,72.81,2026-07-14 05:00:00,77,40.8,60.6,17.7,13.3,Moderate
Worli,19.02,72.81,2026-07-14 06:00:00,115,62.2,92.3,34.4,22.8,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 07:00:00,133,71.5,102.9,37.9,25.8,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 08:00:00,164,85.5,131.8,42.4,29.9,Unhealthy
Worli,19.02,72.81,2026-07-14 09:00:00,160,85.5,120.6,37.9,32.2,Unhealthy
Worli,19.02,72.81,2026-07-14 10:00:00,142,71.1,116.0,34.9,16.5,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 11:00:00,167,99.4,139.0,34.5,32.1,Unhealthy
Worli,19.02,72.81,2026-07-14 12:00:00,143,78.9,107.4,34.4,27.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 13:00:00,140,78.4,113.2,28.2,30.2,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 14:00:00,155,89.5,126.0,33.5,28.3,Unhealthy
Worli,19.02,72.81,2026-07-14 15:00:00,132,67.9,112.0,34.7,27.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 16:00:00,128,67.8,108.2,38.1,25.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 17:00:00,129,68.4,103.0,35.2,27.5,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 18:00:00,111,63.9,90.8,26.7,11.7,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 19:00:00,124,72.4,104.8,31.6,22.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 20:00:00,166,93.6,130.1,46.9,33.7,Unhealthy
Worli,19.02,72.81,2026-07-14 21:00:00,140,76.4,112.1,31.6,19.0,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 22:00:00,149,88.8,126.0,34.7,25.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-14 23:00:00,97,54.8,78.8,27.8,12.2,Moderate
Worli,19.02,72.81,2026-07-15 00:00:00,80,45.5,67.2,22.2,7.1,Moderate
Worli,19.02,72.81,2026-07-15 01:00:00,65,34.7,49.3,18.0,6.5,Moderate
Worli,19.02,72.81,2026-07-15 02:00:00,49,26.5,39.5,10.4,17.9,Good
Worli,19.02,72.81,2026-07-15 03:00:00,91,52.6,69.3,26.3,15.4,Moderate
Worli,19.02,72.81,2026-07-15 04:00:00,86,46.0,67.2,21.0,11.8,Moderate
Worli,19.02,72.81,2026-07-15 05:00:00,72,38.6,56.8,18.5,8.3,Moderate
Worli,19.02,72.81,2026-07-15 06:00:00,121,70.4,97.6,28.8,15.0,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 07:00:00,134,79.0,107.7,36.7,25.7,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 08:00:00,138,71.8,111.2,31.3,21.0,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 09:00:00,151,86.7,125.5,37.7,24.3,Unhealthy
Worli,19.02,72.81,2026-07-15 10:00:00,154,79.5,123.0,36.2,22.0,Unhealthy
Worli,19.02,72.81,2026-07-15 11:00:00,167,83.9,135.5,43.1,16.3,Unhealthy
Worli,19.02,72.81,2026-07-15 12:00:00,129,69.9,106.8,28.9,23.2,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 13:00:00,136,69.9,104.6,31.6,21.1,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 14:00:00,132,76.1,104.6,30.1,19.1,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 15:00:00,149,85.0,122.8,31.5,19.1,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 16:00:00,136,70.1,109.9,27.7,27.8,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 17:00:00,134,67.2,111.1,31.8,14.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 18:00:00,114,58.1,90.6,29.4,27.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 19:00:00,109,64.8,85.3,25.9,13.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 20:00:00,139,77.7,117.6,32.7,25.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 21:00:00,137,78.7,114.1,36.0,28.7,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-15 22:00:00,153,83.6,122.7,35.3,24.7,Unhealthy
Worli,19.02,72.81,2026-07-15 23:00:00,93,50.8,71.8,19.1,13.9,Moderate
Worli,19.02,72.81,2026-07-16 00:00:00,78,42.7,61.2,16.8,10.7,Moderate
Worli,19.02,72.81,2026-07-16 01:00:00,84,49.5,67.6,24.6,14.1,Moderate
Worli,19.02,72.81,2026-07-16 02:00:00,74,41.5,59.8,17.4,7.7,Moderate
Worli,19.02,72.81,2026-07-16 03:00:00,68,35.4,52.5,14.6,19.9,Moderate
Worli,19.02,72.81,2026-07-16 04:00:00,58,31.0,48.2,16.7,3.8,Moderate
Worli,19.02,72.81,2026-07-16 05:00:00,68,34.2,57.3,14.9,14.9,Moderate
Worli,19.02,72.81,2026-07-16 06:00:00,97,53.4,76.1,24.8,18.8,Moderate
Worli,19.02,72.81,2026-07-16 07:00:00,127,67.8,99.6,26.0,27.5,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 08:00:00,143,81.8,111.9,41.3,23.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 09:00:00,149,76.4,123.1,33.2,24.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 10:00:00,142,72.2,113.0,33.8,18.0,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 11:00:00,159,92.8,132.6,37.8,32.1,Unhealthy
Worli,19.02,72.81,2026-07-16 12:00:00,160,94.3,131.2,36.8,24.7,Unhealthy
Worli,19.02,72.81,2026-07-16 13:00:00,158,91.4,118.6,40.7,23.9,Unhealthy
Worli,19.02,72.81,2026-07-16 14:00:00,138,71.4,108.8,31.9,25.7,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 15:00:00,150,78.6,113.0,38.4,24.8,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 16:00:00,132,76.0,99.1,27.6,13.0,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 17:00:00,128,68.3,97.8,28.4,13.7,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 18:00:00,119,62.1,99.0,32.3,14.8,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 19:00:00,102,56.9,77.8,20.9,16.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 20:00:00,138,70.4,106.8,38.5,21.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 21:00:00,160,85.6,130.9,38.3,28.0,Unhealthy
Worli,19.02,72.81,2026-07-16 22:00:00,143,77.2,110.4,29.5,12.5,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-16 23:00:00,74,37.4,57.9,15.7,9.1,Moderate
Worli,19.02,72.81,2026-07-17 00:00:00,73,42.6,58.5,18.4,10.0,Moderate
Worli,19.02,72.81,2026-07-17 01:00:00,70,39.2,52.5,17.5,10.0,Moderate
Worli,19.02,72.81,2026-07-17 02:00:00,79,41.5,62.2,22.5,10.0,Moderate
Worli,19.02,72.81,2026-07-17 03:00:00,94,52.5,72.1,26.9,12.4,Moderate
Worli,19.02,72.81,2026-07-17 04:00:00,69,40.8,58.5,17.0,21.5,Moderate
Worli,19.02,72.81,2026-07-17 05:00:00,54,31.6,41.7,11.1,12.4,Moderate
Worli,19.02,72.81,2026-07-17 06:00:00,126,68.0,97.0,31.7,13.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 07:00:00,115,58.6,96.8,33.5,22.7,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 08:00:00,151,87.6,123.4,42.2,25.3,Unhealthy
Worli,19.02,72.81,2026-07-17 09:00:00,140,70.7,108.5,36.7,24.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 10:00:00,146,82.9,118.1,41.6,27.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 11:00:00,144,78.9,109.1,39.3,24.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 12:00:00,160,87.8,129.3,46.4,19.9,Unhealthy
Worli,19.02,72.81,2026-07-17 13:00:00,159,82.6,129.3,38.4,17.9,Unhealthy
Worli,19.02,72.81,2026-07-17 14:00:00,136,73.6,104.5,33.2,21.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 15:00:00,168,98.4,140.6,37.9,19.2,Unhealthy
Worli,19.02,72.81,2026-07-17 16:00:00,145,80.6,110.4,40.2,29.8,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 17:00:00,120,69.9,101.6,26.8,18.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 18:00:00,110,62.9,84.2,23.2,8.2,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 19:00:00,95,53.9,77.9,24.6,15.9,Moderate
Worli,19.02,72.81,2026-07-17 20:00:00,140,70.6,112.2,31.8,18.7,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 21:00:00,151,85.7,117.5,33.3,14.5,Unhealthy
Worli,19.02,72.81,2026-07-17 22:00:00,139,76.3,105.8,30.5,26.8,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-17 23:00:00,96,56.1,72.1,21.3,10.6,Moderate
Worli,19.02,72.81,2026-07-18 00:00:00,84,45.7,67.9,21.8,19.4,Moderate
Worli,19.02,72.81,2026-07-18 01:00:00,73,41.7,58.7,16.2,9.3,Moderate
Worli,19.02,72.81,2026-07-18 02:00:00,72,42.9,60.1,17.8,16.5,Moderate
Worli,19.02,72.81,2026-07-18 03:00:00,73,41.7,60.1,17.3,15.2,Moderate
Worli,19.02,72.81,2026-07-18 04:00:00,71,38.5,55.6,17.4,8.7,Moderate
Worli,19.02,72.81,2026-07-18 05:00:00,81,46.8,63.2,19.7,7.3,Moderate
Worli,19.02,72.81,2026-07-18 06:00:00,116,66.1,93.5,25.4,10.7,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 07:00:00,137,79.1,113.1,37.5,13.1,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 08:00:00,144,76.7,113.3,39.7,15.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 09:00:00,170,88.6,139.0,37.9,34.8,Unhealthy
Worli,19.02,72.81,2026-07-18 10:00:00,156,79.5,119.5,38.8,15.3,Unhealthy
Worli,19.02,72.81,2026-07-18 11:00:00,151,77.7,123.4,41.5,23.9,Unhealthy
Worli,19.02,72.81,2026-07-18 12:00:00,149,77.0,115.9,35.5,24.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 13:00:00,147,80.6,123.0,42.3,13.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 14:00:00,138,69.5,111.9,37.9,16.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 15:00:00,149,83.4,125.0,30.4,27.3,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 16:00:00,141,72.7,114.5,39.2,19.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 17:00:00,135,75.8,102.4,30.9,13.1,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 18:00:00,99,52.4,75.8,23.1,15.0,Moderate
Worli,19.02,72.81,2026-07-18 19:00:00,105,60.4,85.6,24.5,19.0,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 20:00:00,130,70.1,103.1,29.6,22.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 21:00:00,145,79.0,118.4,41.4,19.2,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 22:00:00,147,87.5,117.2,37.9,26.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-18 23:00:00,74,39.9,58.6,20.7,20.9,Moderate
Worli,19.02,72.81,2026-07-19 00:00:00,72,41.7,60.4,16.7,17.8,Moderate
Worli,19.02,72.81,2026-07-19 01:00:00,74,42.6,60.6,19.0,23.5,Moderate
Worli,19.02,72.81,2026-07-19 02:00:00,56,28.1,44.8,12.0,8.1,Moderate
Worli,19.02,72.81,2026-07-19 03:00:00,54,31.5,42.1,15.6,9.9,Moderate
Worli,19.02,72.81,2026-07-19 04:00:00,72,36.6,54.0,15.6,8.1,Moderate
Worli,19.02,72.81,2026-07-19 05:00:00,64,32.1,51.7,16.5,17.4,Moderate
Worli,19.02,72.81,2026-07-19 06:00:00,118,62.0,98.1,26.0,16.2,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 07:00:00,117,62.2,97.6,34.8,25.4,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 08:00:00,158,92.7,130.3,37.9,31.9,Unhealthy
Worli,19.02,72.81,2026-07-19 09:00:00,132,68.2,112.2,36.4,12.2,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 10:00:00,145,81.2,122.2,29.7,31.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 11:00:00,125,71.7,104.3,25.1,22.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 12:00:00,157,90.4,122.4,37.6,16.9,Unhealthy
Worli,19.02,72.81,2026-07-19 13:00:00,149,75.9,125.7,36.5,20.9,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 14:00:00,147,75.4,119.8,37.2,18.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 15:00:00,147,79.5,120.3,29.8,17.8,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 16:00:00,137,79.6,115.3,32.6,14.2,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 17:00:00,124,70.2,102.6,33.2,22.3,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 18:00:00,129,65.3,106.2,28.6,15.2,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 19:00:00,116,65.2,94.1,25.5,12.6,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 20:00:00,165,94.3,136.7,34.2,18.0,Unhealthy
Worli,19.02,72.81,2026-07-19 21:00:00,148,74.9,116.0,30.9,25.1,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 22:00:00,149,74.8,116.7,37.1,21.3,Unhealthy for Sensitive Groups
Worli,19.02,72.81,2026-07-19 23:00:00,89,48.4,69.2,24.4,8.9,Moderate
