station,lat,lon,timestamp,aqi,pm25,pm10,no2,o3,category
Anand Vihar,28.6,77.2,2026-07-16 02:00:00,142,72.2,107.0,28.8,15.9,Unhealthy for Sensitive Groups
Anand Vihar,28.6,77.2,2026-07-16 03:00:00,152,77.0,120.4,30.9,29.8,Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 04:00:00,171,90.5,137.3,43.2,27.1,Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 05:00:00,122,67.2,97.5,35.0,10.3,Unhealthy for Sensitive Groups
Anand Vihar,28.6,77.2,2026-07-16 06:00:00,260,146.8,208.3,77.8,35.5,Very Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 07:00:00,310,157.7,235.2,92.2,42.4,Hazardous
Anand Vihar,28.6,77.2,2026-07-16 08:00:00,278,158.0,235.7,74.5,47.6,Very Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 09:00:00,293,165.6,228.3,69.6,44.4,Very Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 10:00:00,316,180.8,245.8,89.1,51.8,Hazardous
Anand Vihar,28.6,77.2,2026-07-16 11:00:00,333,195.3,277.4,95.2,54.6,Hazardous
Anand Vihar,28.6,77.2,2026-07-16 12:00:00,315,158.6,242.9,88.4,39.3,Hazardous
Anand Vihar,28.6,77.2,2026-07-16 13:00:00,344,182.8,262.7,68.9,55.6,Hazardous
Anand Vihar,28.6,77.2,2026-07-16 14:00:00,282,153.0,211.6,67.5,48.4,Very Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 15:00:00,307,174.1,236.4,87.2,49.3,Hazardous
Anand Vihar,28.6,77.2,2026-07-16 16:00:00,295,172.5,224.9,79.1,32.5,Very Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 17:00:00,282,159.9,234.8,64.5,29.6,Very Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 18:00:00,283,167.1,213.2,66.8,31.0,Very Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 19:00:00,241,121.4,185.5,50.8,34.9,Very Unhealthy
Anand Vihar,28.6,77.2,2026-07-16 20:00:00,310,168.6,253.0,75.8,35.0,Hazardous
Anand Vihar,28.6,77.2,2026-07-16 21:00:00,318,187.9,238.6,79.8,35.6,Hazardous
Anand Vihar,28.6,77.2,2026-07-16 22:00:00,306,153.9,259.0,76.9,45.2,Hazardous
Anand Vihar,28.6,77.2,2026-07-16 23:00:00,141,84.4,107.1,39.2,20.3,Unhealthy for Sensitive Groups
Anand Vihar,28.6,77.2,2026-07-17 00:00:00,191,105.3,145.0,41.8,18.1,Unhealthy
Anand Vihar,28.6,77.2,2026-07-17 01:00:00,220,123.8,173.8,49.3,23.4,Very Unhealthy
Anand Vihar,28.6,77.2,2026-07-17 02:00:00,142,71.1,114.5,35.7,18.8,Unhealthy for Sensitive Groups
Anand Vihar,28.6,77.2,2Anand Vihar,28.646,77.315,2026-07-16 23:00:00,141,84.4,107.1,39.2,20.3,Unhealthy for Sensitive Groups
Anand Vihar,28.646,77.315,2026-07-17 00:00:00,191,105.3,145.0,41.8,18.1,Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 01:00:00,220,123.8,173.8,49.3,23.4,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 02:00:00,142,71.1,114.5,35.7,18.8,Unhealthy for Sensitive Groups
Anand Vihar,28.646,77.315,2026-07-17 03:00:00,168,90.5,134.8,49.0,34.1,Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 04:00:00,208,117.7,171.8,42.2,31.6,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 05:00:00,160,80.9,131.7,39.5,24.5,Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 06:00:00,252,143.3,208.6,61.3,29.4,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 07:00:00,285,155.8,215.4,70.2,40.1,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 08:00:00,332,196.7,267.1,95.7,51.8,Hazardous
Anand Vihar,28.646,77.315,2026-07-17 09:00:00,338,171.9,253.8,93.7,41.2,Hazardous
Anand Vihar,28.646,77.315,2026-07-17 10:00:00,346,204.0,263.5,82.0,52.6,Hazardous
Anand Vihar,28.646,77.315,2026-07-17 11:00:00,331,167.9,279.5,70.9,38.7,Hazardous
Anand Vihar,28.646,77.315,2026-07-17 12:00:00,326,183.5,270.1,95.8,54.1,Hazardous
Anand Vihar,28.646,77.315,2026-07-17 13:00:00,305,172.7,247.7,89.6,35.8,Hazardous
Anand Vihar,28.646,77.315,2026-07-17 14:00:00,300,177.5,252.6,65.0,34.1,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 15:00:00,270,143.8,202.7,79.6,43.9,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 16:00:00,256,139.2,212.3,53.5,37.0,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 17:00:00,237,135.6,197.9,54.4,27.2,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 18:00:00,276,142.2,207.4,61.3,47.8,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 19:00:00,231,125.9,183.2,64.7,42.2,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 20:00:00,292,173.4,236.6,84.7,32.3,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-17 21:00:00,315,162.5,254.7,83.9,51.7,Hazardous
Anand Vihar,28.646,77.315,2026-07-17 22:00:00,331,188.5,253.2,69.8,40.5,Hazardous
Anand Vihar,28.646,77.315,2026-07-17 23:00:00,201,103.8,164.0,52.9,22.5,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 00:00:00,207,121.2,169.3,42.4,35.2,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 01:00:00,172,86.1,145.1,35.4,17.8,Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 02:00:00,148,86.4,118.4,44.1,17.2,Unhealthy for Sensitive Groups
Anand Vihar,28.646,77.315,2026-07-18 03:00:00,162,97.1,132.3,44.4,19.1,Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 04:00:00,163,95.7,130.9,47.1,34.2,Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 05:00:00,135,77.2,108.6,40.2,15.8,Unhealthy for Sensitive Groups
Anand Vihar,28.646,77.315,2026-07-18 06:00:00,253,133.7,210.7,70.9,38.7,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 07:00:00,319,163.9,258.2,75.0,43.3,Hazardous
Anand Vihar,28.646,77.315,2026-07-18 08:00:00,335,200.5,281.6,77.6,44.1,Hazardous
Anand Vihar,28.646,77.315,2026-07-18 09:00:00,354,190.7,288.0,87.6,48.1,Hazardous
Anand Vihar,28.646,77.315,2026-07-18 10:00:00,327,165.7,272.2,71.1,47.2,Hazardous
Anand Vihar,28.646,77.315,2026-07-18 11:00:00,306,169.0,237.9,72.9,36.1,Hazardous
Anand Vihar,28.646,77.315,2026-07-18 12:00:00,362,196.6,302.3,89.8,41.3,Hazardous
Anand Vihar,28.646,77.315,2026-07-18 13:00:00,310,155.6,259.1,73.9,51.9,Hazardous
Anand Vihar,28.646,77.315,2026-07-18 14:00:00,291,155.9,231.8,63.6,40.3,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 15:00:00,310,161.0,235.5,66.5,40.8,Hazardous
Anand Vihar,28.646,77.315,2026-07-18 16:00:00,277,162.4,229.3,58.1,47.5,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 17:00:00,239,134.9,180.2,71.0,32.0,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 18:00:00,237,127.6,187.6,68.0,23.9,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 19:00:00,229,118.5,177.1,49.9,27.4,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 20:00:00,308,177.9,250.3,77.3,41.0,Hazardous
Anand Vihar,28.646,77.315,2026-07-18 21:00:00,289,170.2,231.5,74.3,44.4,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 22:00:00,299,164.3,247.3,61.0,35.5,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-18 23:00:00,204,110.6,164.5,49.2,20.8,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 00:00:00,183,92.9,151.5,45.8,33.3,Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 01:00:00,212,118.5,166.6,54.8,21.5,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 02:00:00,181,104.7,143.4,47.5,32.7,Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 03:00:00,138,74.1,114.6,29.7,11.8,Unhealthy for Sensitive Groups
Anand Vihar,28.646,77.315,2026-07-19 04:00:00,173,94.2,136.5,47.1,16.9,Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 05:00:00,123,64.8,104.3,28.2,19.0,Unhealthy for Sensitive Groups
Anand Vihar,28.646,77.315,2026-07-19 06:00:00,221,129.4,171.1,64.0,35.6,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 07:00:00,239,132.6,180.2,52.3,42.5,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 08:00:00,328,175.2,267.1,66.3,42.2,Hazardous
Anand Vihar,28.646,77.315,2026-07-19 09:00:00,313,185.0,246.4,81.3,39.2,Hazardous
Anand Vihar,28.646,77.315,2026-07-19 10:00:00,393,204.3,306.7,101.3,54.3,Hazardous
Anand Vihar,28.646,77.315,2026-07-19 11:00:00,319,160.4,248.4,90.1,35.1,Hazardous
Anand Vihar,28.646,77.315,2026-07-19 12:00:00,371,221.1,308.2,78.1,58.1,Hazardous
Anand Vihar,28.646,77.315,2026-07-19 13:00:00,295,174.5,234.8,74.9,45.3,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 14:00:00,314,174.5,255.2,79.2,49.3,Hazardous
Anand Vihar,28.646,77.315,2026-07-19 15:00:00,263,131.6,211.2,60.9,38.8,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 16:00:00,271,142.3,225.3,56.5,40.1,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 17:00:00,279,150.9,225.1,60.9,41.4,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 18:00:00,244,142.0,205.7,60.0,32.6,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 19:00:00,224,118.5,181.6,59.0,25.8,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 20:00:00,270,141.7,207.4,80.0,28.4,Very Unhealthy
Anand Vihar,28.646,77.315,2026-07-19 21:00:00,327,176.6,260.0,68.7,34.4,Hazardous
Anand Vihar,28.646,77.315,2026-07-19 22:00:00,332,187.3,258.2,83.5,53.4,Hazardous
Anand Vihar,28.646,77.315,2026-07-19 23:00:00,218,120.7,182.6,46.4,23.7,Very Unhealthy
