station,lat,lon,timestamp,aqi,pm25,pm10,no2,o3,category
Noida Sector 62,28.61,77.36,2026-07-13 22:00:00,205,120.5,171.7,41.1,36.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-13 23:00:00,142,81.1,116.8,42.5,17.1,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-14 00:00:00,143,75.5,119.0,29.5,14.3,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-14 01:00:00,140,83.0,111.0,37.7,13.5,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-14 02:00:00,109,64.1,82.0,25.2,16.1,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-14 03:00:00,89,49.3,75.0,22.8,24.7,Moderate
Noida Sector 62,28.61,77.36,2026-07-14 04:00:00,114,58.1,95.3,32.8,13.6,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-14 05:00:00,106,62.0,86.4,23.9,27.5,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-14 06:00:00,166,96.1,136.7,48.7,19.1,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 07:00:00,177,100.4,133.4,38.5,20.4,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 08:00:00,249,141.9,206.5,64.5,27.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 09:00:00,257,147.9,202.0,60.8,43.3,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 10:00:00,234,123.5,189.9,49.0,27.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 11:00:00,219,120.8,176.6,55.5,31.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 12:00:00,218,123.4,168.6,59.7,22.7,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 13:00:00,215,124.4,167.5,49.1,35.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 14:00:00,239,123.2,188.8,60.4,33.8,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 15:00:00,223,125.0,169.8,60.2,32.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 16:00:00,201,110.4,167.9,56.2,23.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 17:00:00,209,106.0,169.1,53.3,22.0,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 18:00:00,171,96.2,134.3,44.6,23.5,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 19:00:00,163,92.8,122.3,46.9,15.6,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 20:00:00,237,122.3,191.8,62.4,43.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 21:00:00,256,137.1,212.3,69.6,25.8,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 22:00:00,238,119.1,189.9,58.0,28.7,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-14 23:00:00,120,69.9,99.9,24.7,20.0,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-15 00:00:00,112,58.0,86.7,31.3,20.4,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-15 01:00:00,115,59.4,87.3,24.3,18.1,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-15 02:00:00,105,53.3,84.2,28.9,22.7,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-15 03:00:00,122,64.8,95.2,31.3,28.9,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-15 04:00:00,102,55.6,86.0,21.5,17.3,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-15 05:00:00,131,72.2,100.5,30.0,15.3,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-15 06:00:00,169,94.8,141.5,42.7,29.8,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 07:00:00,220,116.6,175.3,50.5,28.1,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 08:00:00,240,129.2,182.9,62.0,32.0,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 09:00:00,259,138.1,199.3,60.5,46.0,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 10:00:00,259,153.1,219.7,68.4,35.1,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 11:00:00,229,120.8,191.7,66.7,39.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 12:00:00,251,138.6,191.1,53.1,29.8,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 13:00:00,245,122.5,194.0,62.8,29.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 14:00:00,251,142.9,192.8,70.6,40.0,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 15:00:00,226,126.7,172.6,59.0,32.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 16:00:00,204,118.7,168.6,42.3,37.4,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 17:00:00,178,101.8,150.1,42.1,26.2,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 18:00:00,175,94.4,138.0,49.7,23.7,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 19:00:00,194,116.1,156.7,52.5,27.0,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 20:00:00,240,124.6,185.1,59.1,29.7,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 21:00:00,236,120.7,191.1,52.3,29.8,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 22:00:00,236,133.7,183.8,61.9,39.8,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-15 23:00:00,159,91.7,134.0,43.6,19.2,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 00:00:00,128,68.4,107.1,25.9,15.7,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-16 01:00:00,155,79.8,126.4,44.7,26.6,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 02:00:00,95,53.0,80.2,27.8,8.9,Moderate
Noida Sector 62,28.61,77.36,2026-07-16 03:00:00,115,62.8,87.6,29.3,20.7,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-16 04:00:00,118,64.7,99.4,27.6,14.3,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-16 05:00:00,106,61.1,88.5,30.9,12.8,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-16 06:00:00,158,91.5,130.9,38.9,15.8,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 07:00:00,197,112.7,157.0,50.2,21.1,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 08:00:00,253,148.8,204.6,67.7,40.4,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 09:00:00,254,150.1,211.3,73.2,37.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 10:00:00,286,160.9,233.9,57.9,35.4,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 11:00:00,250,135.0,194.4,55.7,27.1,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 12:00:00,254,135.7,215.4,62.9,45.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 13:00:00,237,139.2,182.4,65.1,28.0,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 14:00:00,231,127.5,178.0,63.9,26.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 15:00:00,237,125.6,183.1,53.2,26.4,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 16:00:00,201,112.3,151.3,43.5,24.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 17:00:00,200,111.4,158.3,58.8,29.3,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 18:00:00,186,108.7,144.2,52.3,23.9,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 19:00:00,177,98.8,146.8,47.0,34.6,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 20:00:00,229,133.9,191.6,46.9,32.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 21:00:00,261,145.1,200.3,54.0,33.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 22:00:00,231,118.0,182.9,64.2,36.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-16 23:00:00,125,71.0,94.3,25.7,29.9,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-17 00:00:00,134,79.3,104.3,29.9,27.7,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-17 01:00:00,154,87.1,121.3,38.5,24.3,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 02:00:00,112,60.2,89.9,24.4,27.2,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-17 03:00:00,101,60.2,84.3,28.2,9.5,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-17 04:00:00,120,71.3,90.9,35.1,27.4,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-17 05:00:00,133,69.2,107.6,29.5,19.5,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-17 06:00:00,198,103.6,150.4,49.1,37.7,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 07:00:00,209,125.0,176.2,41.9,37.4,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 08:00:00,253,146.1,190.8,54.0,33.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 09:00:00,284,168.8,215.5,60.4,31.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 10:00:00,241,139.0,197.6,61.6,28.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 11:00:00,219,116.8,165.8,46.8,38.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 12:00:00,227,114.0,176.7,51.2,30.7,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 13:00:00,244,137.3,205.9,57.2,34.8,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 14:00:00,236,139.0,192.3,69.4,33.1,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 15:00:00,215,115.0,173.4,44.4,33.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 16:00:00,208,113.1,172.5,62.3,22.4,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 17:00:00,181,107.4,152.7,44.6,30.6,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 18:00:00,165,96.5,132.5,36.9,18.2,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 19:00:00,187,97.3,158.2,40.5,28.5,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 20:00:00,249,130.4,192.1,59.9,27.3,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 21:00:00,237,140.3,185.5,61.8,36.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 22:00:00,235,136.2,192.9,66.3,25.7,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-17 23:00:00,151,89.6,117.9,34.3,15.6,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 00:00:00,139,78.9,104.8,30.3,27.8,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-18 01:00:00,128,69.9,102.6,27.5,10.5,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-18 02:00:00,118,64.6,92.8,25.7,20.0,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-18 03:00:00,131,69.7,98.9,29.2,12.0,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-18 04:00:00,121,65.1,98.8,36.0,21.5,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-18 05:00:00,105,54.9,82.6,22.4,26.8,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-18 06:00:00,211,126.4,162.3,53.2,30.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 07:00:00,209,107.3,162.7,47.8,32.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 08:00:00,255,146.0,213.5,54.2,29.3,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 09:00:00,230,117.0,180.4,58.5,31.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 10:00:00,243,142.0,192.1,62.7,31.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 11:00:00,226,115.9,173.1,59.5,32.3,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 12:00:00,232,117.0,174.6,67.9,41.4,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 13:00:00,234,123.6,184.6,68.9,28.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 14:00:00,235,118.5,180.6,61.1,28.7,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 15:00:00,231,136.4,189.2,67.0,22.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 16:00:00,192,102.6,162.3,49.6,29.1,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 17:00:00,193,115.2,161.6,51.8,29.0,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 18:00:00,156,85.7,118.0,44.8,20.8,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 19:00:00,170,100.8,138.4,39.4,24.4,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 20:00:00,223,124.5,178.3,60.6,30.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 21:00:00,237,139.3,181.3,53.7,41.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 22:00:00,239,140.2,187.9,70.9,40.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-18 23:00:00,123,64.6,99.9,36.7,20.0,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-19 00:00:00,140,82.8,105.7,34.8,17.1,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-19 01:00:00,105,61.0,81.3,25.1,23.3,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-19 02:00:00,104,55.7,79.7,25.7,12.5,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-19 03:00:00,136,71.1,112.2,40.2,13.0,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-19 04:00:00,114,63.1,95.9,29.3,18.3,Unhealthy for Sensitive Groups
Noida Sector 62,28.61,77.36,2026-07-19 05:00:00,95,56.7,78.4,21.4,16.2,Moderate
Noida Sector 62,28.61,77.36,2026-07-19 06:00:00,203,108.8,159.7,55.6,21.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 07:00:00,189,101.6,148.9,51.4,23.3,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 08:00:00,254,147.5,200.2,52.2,33.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 09:00:00,225,122.6,183.4,65.2,28.5,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 10:00:00,264,142.2,200.7,75.3,29.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 11:00:00,260,135.0,209.3,57.7,35.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 12:00:00,242,126.9,187.0,69.3,40.0,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 13:00:00,205,108.2,159.7,58.5,24.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 14:00:00,208,106.6,175.3,59.5,34.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 15:00:00,267,142.9,209.0,72.4,35.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 16:00:00,239,122.4,199.1,63.3,23.9,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 17:00:00,204,119.8,162.0,56.6,24.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 18:00:00,176,102.4,133.2,36.9,24.7,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 19:00:00,192,114.2,162.0,42.0,18.9,Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 20:00:00,232,126.7,179.4,51.9,38.6,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 21:00:00,280,157.0,212.6,75.2,34.2,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 22:00:00,257,146.4,192.9,52.2,28.4,Very Unhealthy
Noida Sector 62,28.61,77.36,2026-07-19 23:00:00,144,74.9,112.5,38.6,26.8,Unhealthy for Sensitive Groups
