station,lat,lon,timestamp,aqi,pm25,pm10,no2,o3,category
Ghaziabad,28.67,77.44,2026-07-16 13:00:00,286,158.4,219.1,76.7,30.1,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-16 14:00:00,289,171.3,231.5,82.6,42.9,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-16 15:00:00,300,159.3,251.2,78.2,35.1,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-16 16:00:00,235,131.6,195.2,48.9,33.9,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-16 17:00:00,222,112.1,178.3,54.9,39.0,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-16 18:00:00,286,163.8,217.8,62.1,30.8,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-16 19:00:00,231,126.9,189.4,57.8,41.6,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-16 20:00:00,272,139.7,224.3,66.0,31.0,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-16 21:00:00,289,170.3,227.4,64.0,44.5,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-16 22:00:00,303,161.5,228.5,80.9,47.6,Hazardous
Ghaziabad,28.67,77.44,2026-07-16 23:00:00,183,91.8,148.7,40.8,17.0,Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 00:00:00,143,85.3,107.7,31.2,14.4,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-17 01:00:00,192,113.4,160.9,50.5,31.4,Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 02:00:00,109,55.2,85.1,26.6,16.9,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-17 03:00:00,105,54.3,86.6,29.8,19.3,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-17 04:00:00,107,63.8,85.7,25.0,12.1,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-17 05:00:00,95,51.3,77.9,20.4,20.4,Moderate
Ghaziabad,28.67,77.44,2026-07-17 06:00:00,233,136.4,180.7,61.2,41.1,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 07:00:00,252,129.8,209.0,70.8,36.7,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 08:00:00,310,171.0,262.0,72.9,41.8,Hazardous
Ghaziabad,28.67,77.44,2026-07-17 09:00:00,320,182.9,242.0,77.5,33.8,Hazardous
Ghaziabad,28.67,77.44,2026-07-17 10:00:00,280,162.9,235.4,57.1,33.7,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 11:00:00,314,171.9,250.6,75.9,52.0,Hazardous
Ghaziabad,28.67,77.44,2026-07-17 12:00:00,326,176.2,271.7,80.0,52.5,Hazardous
Ghaziabad,28.67,77.44,2026-07-17 13:00:00,330,181.6,259.7,84.6,52.2,Hazardous
Ghaziabad,28.67,77.44,2026-07-17 14:00:00,320,174.9,263.6,78.0,51.6,Hazardous
Ghaziabad,28.67,77.44,2026-07-17 15:00:00,284,152.4,238.3,82.9,35.1,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 16:00:00,233,127.3,194.5,47.7,40.8,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 17:00:00,285,166.9,214.2,61.4,40.8,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 18:00:00,223,116.5,181.4,64.5,25.0,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 19:00:00,195,108.5,149.5,40.9,20.8,Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 20:00:00,261,134.7,216.1,63.5,33.8,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 21:00:00,308,167.0,234.1,88.3,47.3,Hazardous
Ghaziabad,28.67,77.44,2026-07-17 22:00:00,251,147.6,209.7,74.0,43.0,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-17 23:00:00,173,92.9,139.2,48.5,30.0,Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 00:00:00,152,76.8,124.8,39.5,14.6,Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 01:00:00,191,99.5,156.2,40.9,26.4,Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 02:00:00,115,65.0,97.1,30.5,23.5,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-18 03:00:00,136,76.0,103.9,39.3,29.5,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-18 04:00:00,108,56.5,85.2,31.5,25.1,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-18 05:00:00,170,89.5,131.6,46.4,22.8,Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 06:00:00,171,102.2,143.4,35.9,20.1,Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 07:00:00,231,121.5,175.1,50.4,34.5,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 08:00:00,302,179.3,233.2,77.1,41.5,Hazardous
Ghaziabad,28.67,77.44,2026-07-18 09:00:00,313,167.9,241.3,81.9,35.3,Hazardous
Ghaziabad,28.67,77.44,2026-07-18 10:00:00,310,185.8,255.5,82.0,41.2,Hazardous
Ghaziabad,28.67,77.44,2026-07-18 11:00:00,279,152.7,230.8,62.4,29.7,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 12:00:00,315,157.6,241.9,89.0,34.1,Hazardous
Ghaziabad,28.67,77.44,2026-07-18 13:00:00,249,144.3,193.3,55.7,39.8,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 14:00:00,309,168.6,239.3,80.8,51.7,Hazardous
Ghaziabad,28.67,77.44,2026-07-18 15:00:00,322,164.2,263.1,69.9,50.3,Hazardous
Ghaziabad,28.67,77.44,2026-07-18 16:00:00,271,151.8,216.8,56.3,38.4,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 17:00:00,279,161.0,235.4,61.0,38.6,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 18:00:00,255,148.1,201.7,66.7,26.9,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 19:00:00,240,123.2,181.3,60.7,35.3,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 20:00:00,295,169.0,237.7,67.7,35.8,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 21:00:00,286,157.9,237.1,69.8,30.3,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 22:00:00,294,174.2,225.9,86.7,34.9,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-18 23:00:00,141,72.0,112.1,29.0,28.1,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-19 00:00:00,192,109.2,147.9,51.3,37.0,Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 01:00:00,196,108.0,163.1,46.7,33.5,Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 02:00:00,158,91.8,120.6,36.7,21.0,Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 03:00:00,105,52.9,79.5,26.2,17.8,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-19 04:00:00,147,83.6,118.8,36.9,14.9,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-19 05:00:00,139,72.1,115.5,30.5,16.2,Unhealthy for Sensitive Groups
Ghaziabad,28.67,77.44,2026-07-19 06:00:00,243,122.9,184.2,65.8,37.1,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 07:00:00,220,117.8,177.0,46.5,34.3,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 08:00:00,284,146.6,238.7,82.6,41.2,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 09:00:00,315,182.9,262.7,91.7,45.5,Hazardous
Ghaziabad,28.67,77.44,2026-07-19 10:00:00,317,164.3,238.4,94.1,47.7,Hazardous
Ghaziabad,28.67,77.44,2026-07-19 11:00:00,290,155.7,228.4,59.8,49.0,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 12:00:00,312,187.2,258.8,71.5,35.0,Hazardous
Ghaziabad,28.67,77.44,2026-07-19 13:00:00,286,158.3,226.3,81.2,29.8,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 14:00:00,283,169.3,234.6,66.7,47.7,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 15:00:00,272,156.4,210.8,59.3,43.6,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 16:00:00,251,135.4,196.3,66.4,29.4,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 17:00:00,261,154.0,216.4,67.7,33.6,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 18:00:00,225,125.9,170.5,46.3,36.6,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 19:00:00,241,132.2,193.2,62.3,27.2,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 20:00:00,304,169.0,229.7,67.6,50.2,Hazardous
Ghaziabad,28.67,77.44,2026-07-19 21:00:00,322,178.7,262.1,75.0,42.2,Hazardous
Ghaziabad,28.67,77.44,2026-07-19 22:00:00,276,142.2,209.7,70.9,34.5,Very Unhealthy
Ghaziabad,28.67,77.44,2026-07-19 23:00:00,133,73.0,102.4,35.2,17.5,Unhealthy for Sensitive Groups
