station,lat,lon,timestamp,aqi,pm25,pm10,no2,o3,category
RK Puram,28.567,77.18,2026-07-15 08:00:00,240,123.8,199.5,55.3,29.4,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 09:00:00,208,108.3,160.3,48.6,21.2,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 10:00:00,222,124.3,168.5,55.6,26.1,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 11:00:00,237,135.3,186.2,50.4,31.0,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 12:00:00,250,143.6,211.2,62.0,27.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 13:00:00,260,148.1,204.8,72.0,29.5,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 14:00:00,283,154.9,235.0,74.0,33.4,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 15:00:00,239,138.6,180.8,50.8,25.8,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 16:00:00,228,130.3,185.4,59.7,27.7,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 17:00:00,195,107.4,161.6,54.1,30.5,Unhealthy
RK Puram,28.567,77.18,2026-07-15 18:00:00,194,114.1,159.2,49.6,21.4,Unhealthy
RK Puram,28.567,77.18,2026-07-15 19:00:00,151,83.3,126.4,41.7,21.3,Unhealthy
RK Puram,28.567,77.18,2026-07-15 20:00:00,260,151.6,219.3,63.2,41.8,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 21:00:00,246,146.5,194.0,66.5,26.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 22:00:00,253,144.1,203.5,54.3,34.3,Very Unhealthy
RK Puram,28.567,77.18,2026-07-15 23:00:00,165,93.5,129.5,40.9,21.0,Unhealthy
RK Puram,28.567,77.18,2026-07-16 00:00:00,138,72.8,110.9,40.5,18.0,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-16 01:00:00,128,72.3,98.1,35.1,26.1,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-16 02:00:00,136,77.8,112.1,35.9,20.8,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-16 03:00:00,103,61.1,81.7,22.6,26.8,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-16 04:00:00,130,72.9,107.5,31.3,29.5,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-16 05:00:00,129,69.0,109.4,32.2,23.2,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-16 06:00:00,194,116.1,148.2,56.7,36.1,Unhealthy
RK Puram,28.567,77.18,2026-07-16 07:00:00,197,114.1,152.1,39.5,32.5,Unhealthy
RK Puram,28.567,77.18,2026-07-16 08:00:00,258,142.8,200.3,67.1,36.4,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 09:00:00,268,149.3,201.3,77.5,43.7,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 10:00:00,235,124.0,182.2,49.7,33.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 11:00:00,239,134.4,197.7,54.2,42.9,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 12:00:00,258,153.9,195.5,71.6,28.8,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 13:00:00,260,135.9,196.1,72.7,43.1,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 14:00:00,243,123.2,190.8,68.3,30.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 15:00:00,208,115.6,170.8,51.4,37.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 16:00:00,227,113.7,172.8,65.1,27.7,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 17:00:00,212,124.0,163.9,52.5,27.8,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 18:00:00,215,125.2,179.4,54.1,37.2,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 19:00:00,180,93.0,141.4,46.7,18.2,Unhealthy
RK Puram,28.567,77.18,2026-07-16 20:00:00,242,131.1,184.4,58.2,24.9,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 21:00:00,267,148.3,226.9,61.2,43.3,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 22:00:00,247,129.5,197.3,59.1,34.5,Very Unhealthy
RK Puram,28.567,77.18,2026-07-16 23:00:00,164,97.2,129.6,35.8,20.4,Unhealthy
RK Puram,28.567,77.18,2026-07-17 00:00:00,164,95.6,129.7,33.3,26.2,Unhealthy
RK Puram,28.567,77.18,2026-07-17 01:00:00,145,80.7,114.2,30.4,25.5,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-17 02:00:00,127,67.4,96.5,35.1,19.9,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-17 03:00:00,129,69.6,98.8,30.8,28.6,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-17 04:00:00,137,76.6,113.9,27.9,15.5,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-17 05:00:00,154,87.6,126.2,38.1,15.3,Unhealthy
RK Puram,28.567,77.18,2026-07-17 06:00:00,209,116.2,168.5,56.4,34.9,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 07:00:00,199,114.1,156.0,51.0,33.3,Unhealthy
RK Puram,28.567,77.18,2026-07-17 08:00:00,258,151.0,208.0,76.2,43.3,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 09:00:00,239,133.5,196.9,70.4,25.7,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 10:00:00,268,145.2,225.8,66.1,46.2,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 11:00:00,256,144.6,193.4,57.8,30.0,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 12:00:00,286,165.1,216.1,59.1,46.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 13:00:00,225,115.1,177.4,54.7,39.9,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 14:00:00,270,143.0,213.8,62.9,44.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 15:00:00,245,130.2,193.8,52.4,38.1,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 16:00:00,208,118.7,171.1,50.9,30.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 17:00:00,224,124.1,180.2,50.2,33.2,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 18:00:00,202,112.3,152.0,58.6,22.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 19:00:00,199,105.9,151.0,41.5,25.5,Unhealthy
RK Puram,28.567,77.18,2026-07-17 20:00:00,194,109.3,154.6,40.9,19.1,Unhealthy
RK Puram,28.567,77.18,2026-07-17 21:00:00,275,150.3,219.9,75.2,28.9,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 22:00:00,234,138.3,188.4,51.5,23.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-17 23:00:00,120,61.3,91.4,31.6,18.4,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-18 00:00:00,144,80.2,115.2,29.3,16.8,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-18 01:00:00,135,67.9,103.5,29.5,15.1,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-18 02:00:00,114,64.7,91.7,22.9,11.2,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-18 03:00:00,97,57.4,74.3,26.5,24.6,Moderate
RK Puram,28.567,77.18,2026-07-18 04:00:00,126,70.7,98.8,30.5,21.8,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-18 05:00:00,111,62.2,84.9,25.3,19.0,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-18 06:00:00,209,121.3,176.5,48.7,25.0,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 07:00:00,205,121.1,156.5,52.7,21.2,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 08:00:00,260,132.6,200.3,58.5,37.5,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 09:00:00,241,140.5,200.5,50.1,32.0,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 10:00:00,247,123.8,193.8,73.5,28.5,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 11:00:00,245,137.2,206.8,66.0,32.2,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 12:00:00,270,153.1,211.1,78.2,35.8,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 13:00:00,256,135.1,211.9,64.6,36.0,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 14:00:00,282,147.2,224.9,66.2,39.4,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 15:00:00,251,136.2,191.8,64.1,42.4,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 16:00:00,216,109.8,164.0,52.9,31.3,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 17:00:00,247,133.8,192.8,72.2,38.3,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 18:00:00,174,96.1,147.3,41.9,31.1,Unhealthy
RK Puram,28.567,77.18,2026-07-18 19:00:00,178,105.5,142.7,41.0,30.0,Unhealthy
RK Puram,28.567,77.18,2026-07-18 20:00:00,261,137.5,202.7,69.1,26.5,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 21:00:00,265,154.3,211.8,79.5,38.2,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 22:00:00,240,137.1,202.3,56.5,38.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-18 23:00:00,150,85.5,125.7,41.3,29.3,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-19 00:00:00,126,66.0,98.6,30.4,23.4,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-19 01:00:00,116,60.0,91.9,26.5,27.7,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-19 02:00:00,126,72.2,99.9,37.0,10.2,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-19 03:00:00,134,69.4,100.8,38.3,12.2,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-19 04:00:00,137,75.3,114.9,30.4,28.3,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-19 05:00:00,126,65.3,95.3,35.2,20.5,Unhealthy for Sensitive Groups
RK Puram,28.567,77.18,2026-07-19 06:00:00,217,111.6,173.4,55.0,26.1,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 07:00:00,230,136.8,173.2,55.4,31.3,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 08:00:00,217,119.4,165.2,44.9,33.4,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 09:00:00,262,151.6,216.9,58.6,35.8,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 10:00:00,280,159.5,219.1,70.9,45.7,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 11:00:00,264,142.3,223.3,58.8,38.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 12:00:00,232,135.0,180.7,64.5,27.4,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 13:00:00,270,159.7,212.1,74.2,32.0,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 14:00:00,264,138.9,198.1,58.6,33.9,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 15:00:00,247,140.3,201.3,73.0,35.0,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 16:00:00,235,126.6,190.4,63.8,34.9,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 17:00:00,192,101.2,157.9,40.0,22.0,Unhealthy
RK Puram,28.567,77.18,2026-07-19 18:00:00,208,105.8,168.2,46.3,20.8,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 19:00:00,183,102.0,139.0,54.0,22.2,Unhealthy
RK Puram,28.567,77.18,2026-07-19 20:00:00,247,144.2,196.6,60.6,43.4,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 21:00:00,253,135.5,203.3,75.1,26.6,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 22:00:00,274,142.1,210.3,73.1,32.2,Very Unhealthy
RK Puram,28.567,77.18,2026-07-19 23:00:00,152,80.6,123.5,31.4,15.8,Unhealthy
